DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
09-07-2021,16-00,11.7,168,0.92,3132,0,0,81,90,,,,,,,,
09-07-2021,17-00,11.8,170,0.92,3197,0,0,81,90,,,,,,,,
09-07-2021,18-00,11.8,172,0.92,3234,0,0,81,90,,,,,,,,
09-07-2021,19-00,11.5,58,0.92,1063,0,0,81,90,,,,,,,,
09-07-2021,20-00,11.5,57,0.92,1045,0,0,81,90,,,,,,,,
09-07-2021,21-00,11.6,55,0.92,1017,0,0,81,90,,,,,,,,
09-07-2021,22-00,11.6,53,0.92,980,0,0,80,91,,,,,,,,
09-07-2021,23-00,11.6,48,0.92,887,0,0,80,91,,,,,,,,
09-07-2021,00-00,11.6,44,0.92,813,0,0,80,91,,,,,,,,
10-07-2021,01-00,11.4,98,0.96,1858,0,0,84,82,,,,,,,,
10-07-2021,02-00,11.4,98,0.96,1858,0,0,84,82,,,,,,,,
10-07-2021,03-00,11.4,98,0.96,1858,0,0,84,82,,,,,,,,
10-07-2021,04-00,11.3,98,0.96,1841,0,0,88,68,,,,,,,,
10-07-2021,05-00,11.2,123,0.96,2291,0,0,88,68,,,,,,,,
10-07-2021,06-00,11.4,193,0.96,3658,0,0,88,68,,,,,,,,
10-07-2021,07-00,11.4,200,0.96,3791,0,0,90,61,,,,,,,,
10-07-2021,08-00,11.5,210,0.96,4016,0,0,90,61,,,,,,,,
10-07-2021,09-00,11.5,214,0.96,4092,0,0,90,61,,,,,,,,
10-07-2021,10-00,11.6,166,0.96,3202,0,0,89,67,1,,,,,,,
10-07-2021,11-00,11.6,167,0.96,3221,0,0,89,67,1,,,,,,,
10-07-2021,12-00,11.7,192,0.96,3735,0,0,89,67,,,,,,,,
10-07-2021,13-00,11.8,191,0.96,3748,0,0,86,78,,,,,,,,
10-07-2021,14-00,11.8,148,0.96,2904,0,0,86,78,,,,,,,,
10-07-2021,15-00,11.6,143,0.96,2758,0,0,86,78,,,,,,,,
10-07-2021,16-00,11.9,132,0.96,2612,0,0,81,91,,,,,,,,
10-07-2021,17-00,11.5,109,0.96,2084,0,0,81,91,,,,,,,,
10-07-2021,18-00,11.7,100,0.96,1945,0,0,81,91,,,,,,,,
10-07-2021,19-00,11.6,48,0.96,926,0,0,81,90,,,,,,,,
10-07-2021,20-00,11.6,54,0.96,1042,0,0,81,90,,,,,,,,
10-07-2021,21-00,11.6,53,0.96,1022,0,0,81,90,,,,,,,,
10-07-2021,22-00,11.6,51,0.96,984,0,0,78,95,,,,,,,,
10-07-2021,23-00,11.6,48,0.96,926,0,0,78,95,,,,,,,,
10-07-2021,00-00,11.6,42,0.96,810,0,0,78,95,,,,,,,,
11-07-2021,01-00,11.6,76,0.94,1435,1,0,81,95,,,,,,,,
11-07-2021,02-00,11.6,76,0.94,1435,1,0,81,95,,,,,,,,
11-07-2021,03-00,11.6,76,0.94,1435,1,0,81,95,,,,,,,,
11-07-2021,04-00,11.5,80,0.94,1498,1,0,85,77,,,,,,,,
11-07-2021,05-00,11.5,85,0.94,1591,1,0,85,77,,,,,,,,
11-07-2021,06-00,11.6,120,0.94,2266,1,0,85,77,,,,,,,,
11-07-2021,07-00,11.6,108,0.94,2040,1,0,91,62,,,,,,,,
11-07-2021,08-00,11.6,106,0.94,2002,1,0,91,62,,,,,,,,
11-07-2021,09-00,11.4,203,0.94,3768,1,0,91,62,1,,,,,,,
11-07-2021,10-00,11.4,199,0.94,3694,1,0,85,78,1,,,,,,,
11-07-2021,11-00,11.5,35,0.94,655,1,0,85,78,,,,,,,,
11-07-2021,12-00,11.5,35,0.94,655,1,0,85,78,,,,,,,,
11-07-2021,13-00,11.5,35,0.94,655,1,0,83,92,,,,,,,,
11-07-2021,14-00,11.5,35,0.94,655,1,0,83,92,,,,,,,,
11-07-2021,15-00,11.5,35,0.94,655,1,0,83,92,,,,,,,,
11-07-2021,16-00,11.5,35,0.94,655,1,0,82,91,,,,,,,,
11-07-2021,17-00,11.4,54,0.94,1002,1,0,82,91,,,,,,,,
11-07-2021,18-00,11.6,69,0.94,1303,1,0,82,91,,,,,,,,
11-07-2021,19-00,11.8,48,0.94,922,1,0,78,95,,,,,,,,
11-07-2021,20-00,11.8,52,0.94,999,1,0,78,95,,,,,,,,
11-07-2021,21-00,11.8,49,0.94,941,1,0,78,95,,,,,,,,
11-07-2021,22-00,11.7,44,0.94,838,1,0,79,91,,,,,,,,
11-07-2021,23-00,11.6,42,0.94,793,1,0,79,91,,,,,,,,
11-07-2021,00-00,11.6,42,0.94,793,1,0,79,91,,,,,,,,
12-07-2021,01-00,11.4,57,0.97,1092,0,0,83,84,,,,,,,,
12-07-2021,02-00,11.4,57,0.97,1092,0,0,83,84,,,,,,,,
12-07-2021,03-00,11.4,57,0.97,1092,0,0,83,84,,,,,,,,
12-07-2021,04-00,11.4,57,0.97,1092,0,0,86,71,,,,,,,,
12-07-2021,05-00,11.2,68,0.97,1280,0,0,86,71,,,,,,,,
12-07-2021,06-00,11.2,84,0.97,1581,0,0,86,71,,,,,,,,
12-07-2021,07-00,11.2,96,0.97,1806,0,0,84,86,,,,,,,,
12-07-2021,08-00,11.5,104,0.97,2009,0,0,84,86,,,,,,,,
12-07-2021,09-00,11.5,76,0.97,1468,0,0,84,86,,,,,,,,
12-07-2021,10-00,11.4,121,0.97,2318,0,0,87,81,,,,,,,,
12-07-2021,11-00,11.3,129,0.97,2449,0,0,87,81,,,,,,,,
12-07-2021,12-00,11.5,127,0.97,2454,0,0,87,81,,,,,,,,
12-07-2021,13-00,11.5,132,0.97,2550,0,0,82,90,,,,,,,,
12-07-2021,14-00,11.5,115,0.97,2222,0,0,82,90,,,,,,,,
12-07-2021,15-00,11.8,101,0.97,2002,0,0,82,90,,,,,,,,
12-07-2021,16-00,11.7,87,0.97,1710,0,0,80,91,,,,,,,,
12-07-2021,17-00,11.7,87,0.97,1710,0,0,80,91,,,,,,,,
12-07-2021,18-00,11.8,84,0.97,1665,0,0,80,91,,,,,,,,
12-07-2021,19-00,11.6,48,0.97,935,0,0,79,91,,,,,,,,
12-07-2021,20-00,11.6,47,0.97,916,0,0,79,91,,,,,,,,
12-07-2021,21-00,11.6,45,0.97,877,0,0,79,91,,,,,,,,
12-07-2021,22-00,11.6,40,0.97,780,0,0,79,91,,,,,,,,
12-07-2021,23-00,11.6,36,0.97,702,0,0,79,91,,,,,,,,
12-07-2021,00-00,11.7,35,0.97,688,0,0,79,91,,,,,,,,
13-07-2021,01-00,11.7,56,0.97,1101,0,0,80,91,,,,,,,,
13-07-2021,02-00,11.7,56,0.97,1101,0,0,80,91,,,,,,,,
13-07-2021,03-00,11.6,56,0.97,1091,0,0,80,91,,,,,,,,
13-07-2021,04-00,11.6,57,0.97,1111,0,0,84,77,,,,,,,,
13-07-2021,05-00,11.4,65,0.97,1245,0,0,84,77,,,,,,,,
13-07-2021,06-00,11.2,80,0.97,1505,0,0,84,77,,,,,,,,
13-07-2021,07-00,11.2,127,0.97,2390,0,0,84,75,,,,,,,,
13-07-2021,08-00,11.6,127,0.97,2475,0,0,84,75,,,,,,,,
13-07-2021,09-00,11.4,134,0.97,2567,0,0,84,75,,,,,,,,
13-07-2021,10-00,11.2,156,0.97,2935,0,0,82,89,,,,,,,,
13-07-2021,11-00,11.3,157,0.97,2981,0,0,82,89,,,,,,,,
13-07-2021,12-00,11.3,159,0.97,3019,0,0,82,89,,,,,,,,
13-07-2021,13-00,11.4,146,0.97,2796,0,0,81,91,,,,,,,,
13-07-2021,14-00,11.4,148,0.97,2835,0,0,81,91,,,,,,,,
13-07-2021,15-00,11.3,151,0.97,2867,0,0,81,91,,,,,,,,
13-07-2021,16-00,11.4,136,0.97,2605,0,0,80,91,,,,,,,,
13-07-2021,17-00,11.5,112,0.97,2164,0,0,80,91,,,,,,,,
13-07-2021,18-00,11.6,109,0.97,2124,0,0,80,91,,,,,,,,
13-07-2021,19-00,11.6,48,0.97,935,0,0,79,90,,,,,,,,
13-07-2021,20-00,11.6,50,0.97,974,0,0,79,90,,,,,,,,
13-07-2021,21-00,11.6,47,0.97,916,0,0,79,90,,,,,,,,
13-07-2021,22-00,11.6,42,0.97,819,0,0,76,93,,,,,,,,
13-07-2021,23-00,11.6,36,0.97,702,0,0,76,93,,,,,,,,
13-07-2021,00-00,11.6,36,0.97,702,0,0,76,93,,,,,,,,
14-07-2021,01-00,11.4,67,0.97,1283,0,0,76,93,,,,,,,,
14-07-2021,02-00,11.4,67,0.97,1283,0,0,76,93,,,,,,,,
14-07-2021,03-00,11.4,67,0.97,1283,0,0,76,93,,,,,,,,
14-07-2021,04-00,11.5,70,0.97,1352,0,0,79,90,,,,,,,,
14-07-2021,05-00,11.2,78,0.97,1468,0,0,79,90,,,,,,,,
14-07-2021,06-00,11.2,106,0.97,1995,0,0,79,90,,,,,,,,
14-07-2021,07-00,11.1,148,0.97,2760,0,0,81,87,,,,,,,,
14-07-2021,08-00,11.3,156,0.97,2962,0,0,81,87,,,,,,,,
14-07-2021,09-00,11.3,167,0.97,3170,0,0,81,87,,,,,,,,
14-07-2021,10-00,11.4,160,0.97,3064,0,0,82,81,,,,,,,,
14-07-2021,11-00,11.5,126,0.97,2434,0,0,82,81,,,1,,,,,
14-07-2021,12-00,11.7,138,0.97,2713,0,0,82,81,,,,,,,,
14-07-2021,13-00,11.8,169,0.97,3350,0,0,81,91,,,1,,,,,
14-07-2021,14-00,11.8,130,0.97,2577,0,0,81,91,,,,,,,,
14-07-2021,15-00,11.8,131,0.97,2597,0,0,81,91,,,,,,,,
14-07-2021,16-00,11.8,132,0.97,2617,0,0,80,91,,,,,,,,
14-07-2021,17-00,11.8,134,0.97,2657,0,0,80,91,,,,,,,,
14-07-2021,18-00,11.9,124,0.97,2479,0,0,80,91,,,,,,,,
14-07-2021,19-00,11.6,49,0.97,955,0,0,79,94,,,,,,,,
14-07-2021,20-00,11.7,50,0.97,983,0,0,79,94,,,,,,,,
14-07-2021,21-00,11.7,46,0.97,904,0,0,79,94,,,,,,,,
14-07-2021,22-00,11.7,43,0.97,845,0,0,78,93,,,,,,,,
14-07-2021,23-00,11.6,36,0.97,702,0,0,78,93,,,,,,,,
14-07-2021,00-00,11.6,36,0.97,702,0,0,78,93,,,,,,,,
15-07-2021,01-00,11.5,69,0.97,1333,0,0,78,91,,,,,,,,
15-07-2021,02-00,11.5,69,0.97,1333,0,0,78,91,,,,,,,,
15-07-2021,03-00,11.5,69,0.97,1333,0,0,78,91,,,,,,,,
15-07-2021,04-00,11.5,72,0.97,1391,0,0,81,86,,,,,,,,
15-07-2021,05-00,11.5,45,0.97,869,0,0,81,86,,,,,,,,
15-07-2021,06-00,11.6,30,0.97,585,0,0,81,86,,,,,,,,
15-07-2021,07-00,11.5,32,0.97,618,0,0,85,75,,,,,,,,
15-07-2021,08-00,11.5,69,0.97,1333,0,0,85,75,,,,,,,,
15-07-2021,09-00,11.5,65,0.97,1256,0,0,85,75,,,,,,,,
15-07-2021,10-00,11.5,66,0.97,1275,0,0,86,70,,,,,,,,
15-07-2021,11-00,11.4,69,0.97,1322,0,0,86,70,,,,,,,,
15-07-2021,12-00,11.4,71,0.97,1360,0,0,86,70,,,,,,,,
15-07-2021,13-00,11.4,81,0.97,1551,0,0,83,81,,,,,,,,
15-07-2021,14-00,11.4,80,0.97,1532,0,0,83,81,,,,,,,,
15-07-2021,15-00,11.4,78,0.97,1494,0,0,83,81,,,,,,,,
15-07-2021,16-00,11.4,76,0.97,1456,0,0,82,87,,,,,,,,
15-07-2021,17-00,11.8,71,0.97,1408,0,0,82,87,,,,,,,,
15-07-2021,18-00,11.8,71,0.97,1408,0,0,82,87,,,,,,,,
15-07-2021,19-00,11.7,48,0.97,944,0,0,80,91,,,,,,,,
15-07-2021,20-00,11.7,50,0.97,983,0,0,80,91,,,,,,,,
15-07-2021,21-00,11.7,50,0.97,983,0,0,80,91,,,,,,,,
15-07-2021,22-00,11.7,45,0.97,885,0,0,80,90,,,,,,,,
15-07-2021,23-00,11.7,40,0.97,786,0,0,80,90,,,,,,,,
15-07-2021,00-00,11.7,36,0.97,708,0,0,80,90,,,,,,,,
16-07-2021,01-00,11.5,60,0.98,1171,0,0,84,80,,,,,,,,
16-07-2021,02-00,11.5,60,0.98,1171,0,0,84,80,,,,,,,,
16-07-2021,03-00,11.5,60,0.98,1171,0,0,84,80,,,,,,,,
16-07-2021,04-00,11.3,71,0.98,1362,0,0,85,77,,,,,,,,
16-07-2021,05-00,11.2,78,0.98,1483,0,0,85,77,,,,,,,,
16-07-2021,06-00,11.4,83,0.98,1606,0,0,85,77,,,,,,,,
16-07-2021,07-00,11.1,138,0.98,2600,0,0,85,83,,,,,,,,
16-07-2021,08-00,11.4,144,0.98,2786,0,0,85,83,,,,,,,,
16-07-2021,09-00,11.2,154,0.98,2928,0,0,85,83,,,,,,,,
16-07-2021,10-00,11.2,167,0.98,3175,0,0,85,80,,,,,,,,
16-07-2021,11-00,11.2,162,0.98,3080,0,0,85,80,,,,,,,,
16-07-2021,12-00,11.4,145,0.98,2806,0,0,85,80,,,,,,,,
16-07-2021,13-00,11.5,135,0.98,2635,0,0,83,88,,,,,,,,
16-07-2021,14-00,11.5,126,0.98,2460,0,0,83,88,,,,,,,,
16-07-2021,15-00,11.5,134,0.98,2616,0,0,83,88,,,,,,,,
16-07-2021,16-00,11.4,149,0.98,2883,0,0,82,90,,,,,,,,
16-07-2021,17-00,11.4,150,0.98,2903,0,0,82,90,,,,,,,,
16-07-2021,18-00,11.6,138,0.98,2717,0,0,82,90,,,,,,,,
16-07-2021,19-00,11.6,51,0.98,1004,0,0,81,90,,,,,,,,
16-07-2021,20-00,11.6,57,0.98,1122,0,0,81,90,,,,,,,,
16-07-2021,21-00,11.7,50,0.98,993,0,0,81,90,,,,,,,,
16-07-2021,22-00,11.7,45,0.98,894,0,0,81,91,,,,,,,,
16-07-2021,23-00,11.7,42,0.98,834,0,0,81,91,,,,,,,,
16-07-2021,00-00,11.7,39,0.98,775,0,0,81,91,,,,,,,,
17-07-2021,01-00,11.8,66,0.96,1295,0,0,83,90,,,,,,,,
17-07-2021,02-00,11.8,66,0.96,1295,0,0,83,90,,,,,,,,
17-07-2021,03-00,11.8,66,0.96,1295,0,0,83,90,,,,,,,,
17-07-2021,04-00,11.5,70,0.96,1339,0,0,85,76,,,,,,,,
17-07-2021,05-00,11.3,95,0.96,1785,0,0,85,76,,,,,,,,
17-07-2021,06-00,11.4,143,0.96,2711,0,0,85,76,,,,,,,,
17-07-2021,07-00,11.1,196,0.96,3618,0,0,90,60,,,,,,,,
17-07-2021,08-00,11.4,208,0.96,3943,0,0,90,60,,,,,,,,
17-07-2021,09-00,11.3,224,0.96,4209,0,0,90,60,,,,,,,,
17-07-2021,10-00,11.3,224,0.96,4209,0,0,91,56,,,,,,,,
17-07-2021,11-00,11.3,224,0.96,4209,0,0,91,56,,,,,,,,
17-07-2021,12-00,11.4,210,0.96,3981,0,0,91,56,,,,,,,,
17-07-2021,13-00,11.4,218,0.96,4132,0,0,86,82,,,,,,,,
17-07-2021,14-00,11.4,214,0.96,4056,0,0,86,82,,,,,,,,
17-07-2021,15-00,11.4,210,0.96,3981,0,0,86,82,,,,,,,,
17-07-2021,16-00,11.4,208,0.96,3943,0,0,84,87,,,,,,,,
17-07-2021,17-00,11.5,214,0.96,4092,0,0,84,87,,,,,,,,
17-07-2021,18-00,11.8,199,0.96,3905,0,0,84,87,,,,,,,,
17-07-2021,19-00,11.8,52,0.96,1020,0,0,81,92,,,,,,,,
17-07-2021,20-00,11.7,56,0.96,1089,0,0,81,92,,,,,,,,
17-07-2021,21-00,11.6,58,0.96,1119,0,0,81,92,,,,,,,,
17-07-2021,22-00,11.7,50,0.96,973,0,0,82,90,,,,,,,,
17-07-2021,23-00,11.7,48,0.96,934,0,0,82,90,,,,,,,,
17-07-2021,00-00,11.7,40,0.96,778,0,0,82,90,,,,,,,,
18-07-2021,01-00,11.7,70,0.95,1348,1,0,84,85,,,,,,,,
18-07-2021,02-00,11.7,70,0.95,1348,1,0,84,85,,,,,,,,
18-07-2021,03-00,11.7,70,0.95,1348,1,0,84,85,,,,,,,,
18-07-2021,04-00,11.6,76,0.95,1451,1,0,88,68,,,,,,,,
18-07-2021,05-00,11.3,126,0.95,2343,1,0,88,68,,,,,,,,
18-07-2021,06-00,11.2,190,0.95,3502,1,0,88,68,,,,,,,,
18-07-2021,07-00,11.4,215,0.95,4033,1,0,93,50,,,,,,,,
18-07-2021,08-00,11.6,230,0.95,4390,1,0,93,50,,,,,,,,
18-07-2021,09-00,11.5,238,0.95,4504,1,0,93,50,,,,,,,,
18-07-2021,10-00,11.4,238,0.95,4464,1,0,88,64,,,,,,,,
18-07-2021,11-00,11.4,236,0.95,4427,1,0,88,64,,,,,,,,
18-07-2021,12-00,11.4,230,0.95,4314,1,0,88,64,,,,,,,,
18-07-2021,13-00,11.6,215,0.95,4104,1,0,81,91,,,,,,,,
18-07-2021,14-00,11.7,190,0.95,3658,1,0,81,91,,,,,,,,
18-07-2021,15-00,11.8,160,0.95,3107,1,0,81,91,,,,,,,,
18-07-2021,16-00,11.9,120,0.95,2350,1,0,81,91,,,,,,,,
18-07-2021,17-00,11.5,90,0.95,1703,1,0,81,91,,,,,,,,
18-07-2021,18-00,11.5,70,0.95,1325,1,0,81,91,,,,,,,,
18-07-2021,19-00,11.5,53,0.95,1003,1,0,83,90,,,,,,,,
18-07-2021,20-00,11.6,55,0.95,1050,1,0,83,90,,,,,,,,
18-07-2021,21-00,11.6,57,0.95,1088,1,0,83,90,,,,,,,,
18-07-2021,22-00,11.6,45,0.95,859,1,0,80,92,,,,,,,,
18-07-2021,23-00,11.6,47,0.95,897,1,0,80,92,,,,,,,,
18-07-2021,00-00,11.7,39,0.95,751,1,0,80,92,,,,,,,,
19-07-2021,01-00,11.7,39,0.97,767,0,0,85,87,,,,,,,,
19-07-2021,02-00,11.7,39,0.97,767,0,0,85,87,,,,,,,,
19-07-2021,03-00,11.7,39,0.97,767,0,0,85,87,,,,,,,,
19-07-2021,04-00,11.7,39,0.97,767,0,0,85,73,,,,,,,,
19-07-2021,05-00,11.5,60,0.97,1159,0,0,85,73,,,,,,,,
19-07-2021,06-00,11.5,96,0.97,1855,0,0,85,73,,,,,,,,
19-07-2021,07-00,11.2,150,0.97,2823,0,0,88,58,,,,,,,,
19-07-2021,08-00,11.4,167,0.97,3199,0,0,88,58,,,,,,,,
19-07-2021,09-00,11.6,168,0.97,3274,0,0,88,58,,,,,,,,
19-07-2021,10-00,11.4,177,0.97,3390,0,0,91,54,,,,,,,,
19-07-2021,11-00,11.5,176,0.97,3401,0,0,91,54,,,,,,,,
19-07-2021,12-00,11.6,178,0.97,3469,0,0,91,54,,,,,,,,
19-07-2021,13-00,11.6,179,0.97,3489,0,0,86,72,,,,,,,,
19-07-2021,14-00,11.7,178,0.97,3499,0,0,86,72,,,,,,,,
19-07-2021,15-00,11.8,180,0.97,3569,0,0,86,72,,,,,,,,
19-07-2021,16-00,11.9,183,0.97,3659,0,0,84,77,,,,,,,,
19-07-2021,17-00,11.9,160,0.97,3199,0,0,84,77,,,,,,,,
19-07-2021,18-00,11.1,85,0.97,1585,0,0,84,77,,,,,,,,
19-07-2021,19-00,11.5,55,0.97,1063,0,0,80,93,,,,,,,,
19-07-2021,20-00,11.5,50,0.97,966,0,0,80,93,,,,,,,,
19-07-2021,21-00,11.8,46,0.97,912,0,0,80,93,,,,,,,,
19-07-2021,22-00,11.8,45,0.97,892,0,0,81,78,,,,,,,,
19-07-2021,23-00,11.8,45,0.97,892,0,0,81,78,,,,,,,,
19-07-2021,00-00,11.7,40,0.97,786,0,0,81,78,,,,,,,,
20-07-2021,01-00,11.7,75,0.95,1444,0,0,84,73,,,,,,,,
20-07-2021,02-00,11.1,78,0.95,1425,0,0,84,73,,,,,,,,
20-07-2021,03-00,11.6,82,0.95,1565,0,0,84,73,,,,,,,,
20-07-2021,04-00,11.6,88,0.95,1680,0,0,87,65,,,,,,,,
20-07-2021,05-00,11.2,130,0.95,2396,0,0,87,65,,,,,,,,
20-07-2021,06-00,11.3,183,0.95,3403,0,0,87,65,,,,,,,,
20-07-2021,07-00,11,210,0.95,3801,0,0,87,64,,,,,,,,
20-07-2021,08-00,11.2,211,0.95,3889,0,0,87,64,,,,,,,,
20-07-2021,09-00,11,190,0.95,3439,0,0,87,64,,,,,,,,
20-07-2021,10-00,11.6,233,0.95,4447,0,0,83,78,,,,,,,,
20-07-2021,11-00,11.8,235,0.95,4563,0,0,83,78,,,,,,,,
20-07-2021,12-00,11.7,233,0.95,4486,0,0,83,78,,,,,,,,
20-07-2021,13-00,11.7,229,0.95,4409,0,0,82,80,,,,,,,,
20-07-2021,14-00,11.8,207,0.95,4019,0,0,82,80,,,,,,,,
20-07-2021,15-00,11.6,180,0.95,3436,0,0,82,80,,,,,,,,
20-07-2021,16-00,11.4,116,0.95,2176,0,0,78,91,,,,,,,,
20-07-2021,17-00,11.4,117,0.95,2195,0,0,78,91,,,,,,,,
20-07-2021,18-00,11.8,110,0.95,2136,0,0,78,91,,,,,,,,
20-07-2021,19-00,11.8,56,0.95,1087,0,0,83,81,,,,,,,,
20-07-2021,20-00,11.7,55,0.95,1059,0,0,83,81,,,,,,,,
20-07-2021,21-00,11.7,50,0.95,963,0,0,83,81,,,,,,,,
20-07-2021,22-00,11.6,45,0.95,859,0,0,77,93,,,,,,,,
20-07-2021,23-00,11.7,40,0.95,770,0,0,77,93,,,,,,,,
20-07-2021,00-00,11.7,39,0.95,751,0,0,77,93,,,,,,,,
21-07-2021,01-00,11.8,38,0.93,722,0,0,78,91,,,,,,,,
21-07-2021,02-00,11.8,38,0.93,722,0,0,78,91,,,,,,,,
21-07-2021,03-00,11.8,65,0.93,1235,0,0,78,91,,,,,,,,
21-07-2021,04-00,11.6,65,0.93,1215,0,0,80,91,,,,,,,,
21-07-2021,05-00,11.5,66,0.93,1223,0,0,80,91,,,,,,,,
21-07-2021,06-00,11.3,69,0.93,1256,0,0,80,91,,,,,,,,
21-07-2021,07-00,11.5,73,0.93,1352,0,0,79,91,,,,,,,,
21-07-2021,08-00,11.4,75,0.93,1377,0,0,79,91,,,,,,,,
21-07-2021,09-00,11.6,78,0.93,1457,0,0,79,91,,,,,,,,
21-07-2021,10-00,11.6,76,0.93,1420,0,0,80,82,,,,,,,,
21-07-2021,11-00,11.7,70,0.93,1319,0,0,80,82,,,,,,,,
21-07-2021,12-00,11.7,68,0.93,1282,0,0,80,82,,,,,,,,
21-07-2021,13-00,11.7,65,0.93,1225,0,0,78,90,,,,,,,,
21-07-2021,14-00,11.8,63,0.93,1197,0,0,78,90,,,,,,,,
21-07-2021,15-00,11.8,63,0.93,1197,0,0,78,90,,,,,,,,
21-07-2021,16-00,11.8,62,0.93,1178,0,0,77,90,,,,,,,,
21-07-2021,17-00,11.8,60,0.93,1140,0,0,77,90,,,,,,,,
21-07-2021,18-00,11.9,60,0.93,1150,0,0,77,90,,,,,,,,
21-07-2021,19-00,11.8,55,0.93,1045,0,0,77,91,,,,,,,,
21-07-2021,20-00,11.7,52,0.93,980,0,0,77,91,,,,,,,,
21-07-2021,21-00,11.7,50,0.93,942,0,0,77,91,,,,,,,,
21-07-2021,22-00,11.7,43,0.93,810,0,0,77,90,,,,,,,,
21-07-2021,23-00,11.7,40,0.93,754,0,0,77,90,,,,,,,,
21-07-2021,00-00,11.7,38,0.93,716,0,0,77,90,,,,,,,,
22-07-2021,01-00,11.8,36,0.93,684,0,0,76,93,,,,,,,,
22-07-2021,02-00,11.8,34,0.93,646,0,0,76,93,,,,,,,,
22-07-2021,03-00,11.8,34,0.93,646,0,0,76,93,,,,,,,,
22-07-2021,04-00,11.8,34,0.93,646,0,0,76,93,,,,,,,,
22-07-2021,05-00,11.6,34,0.93,635,0,0,76,93,,,,,,,,
22-07-2021,06-00,11.4,60,0.93,1102,0,0,76,93,,,,,,,,
22-07-2021,07-00,11.8,60,0.93,1140,0,0,76,93,,,,,,,,
22-07-2021,08-00,11.8,62,0.93,1178,0,0,76,93,,,,,,,,
22-07-2021,09-00,11.6,60,0.93,1121,0,0,76,93,,,,,,,,
22-07-2021,10-00,11.5,58,0.93,1074,0,0,77,91,,,,,,,,
22-07-2021,11-00,11.5,64,0.93,1186,0,0,77,91,,,,,,,,
22-07-2021,12-00,11.7,39,0.93,735,0,0,77,91,,,,,,,,
22-07-2021,13-00,11.7,39,0.93,735,0,0,77,91,,,,,,,,
22-07-2021,14-00,11.7,56,0.93,1055,0,0,77,91,,,,,,,,
22-07-2021,15-00,11.7,43,0.93,810,0,0,77,91,,,,1,,,,
22-07-2021,16-00,11.8,42,0.93,798,0,0,77,91,,,,1,,,,
22-07-2021,17-00,11.9,42,0.93,805,0,0,77,91,,,,1,,,,
22-07-2021,18-00,11.9,36,0.93,690,0,0,77,91,,,,,,,,
22-07-2021,19-00,11.9,39,0.93,748,0,0,77,91,,,,,,,,
22-07-2021,20-00,11.9,38,0.93,728,0,0,77,91,,,,,,,,
22-07-2021,21-00,11.8,28,0.93,532,0,0,77,91,,,,,,,,
22-07-2021,22-00,11.1,28,0.93,501,0,0,77,91,,,,,,,,
22-07-2021,23-00,12,26,0.93,503,0,0,77,91,,,,,,,,
22-07-2021,00-00,12,26,0.93,503,0,0,77,91,,,,,,,,
23-07-2021,01-00,11.9,26,0.97,520,0,0,80,87,,,,,,,,
23-07-2021,02-00,12,26,0.97,524,0,0,80,87,,,,,,,,
23-07-2021,03-00,11.9,27,0.97,540,0,0,80,87,,,,,,,,
23-07-2021,04-00,11.9,26,0.97,520,0,0,80,82,,,,,,,,
23-07-2021,05-00,11.9,27,0.97,540,0,0,80,82,,,,,,,,
23-07-2021,06-00,12,28,0.97,565,0,0,80,82,,,,,,,,
23-07-2021,07-00,11.9,65,0.97,1300,0,0,75,93,,,,1,,,,
23-07-2021,08-00,11.6,77,0.97,1501,0,0,75,93,,,,1,,,,
23-07-2021,09-00,11.6,75,0.97,1462,0,0,75,93,,,,1,,,,
23-07-2021,10-00,11.5,76,0.97,1468,0,0,77,90,,,,,,,,
23-07-2021,11-00,11.5,65,0.97,1256,0,0,77,90,,,,,,,,
23-07-2021,12-00,11.5,76,0.97,1468,0,0,77,90,,,,1,,,,
23-07-2021,13-00,11.4,70,0.97,1341,0,0,76,90,,,,,,,,
23-07-2021,14-00,11.3,70,0.97,1329,0,0,76,90,,,,,,,,
23-07-2021,15-00,11.3,74,0.97,1405,0,0,76,90,,,,,,,,
23-07-2021,16-00,11.2,66,0.97,1242,0,0,77,78,,,,,,,,
23-07-2021,17-00,11.4,66,0.97,1264,0,0,77,78,,,,,,,,
23-07-2021,18-00,11.4,66,0.97,1264,0,0,77,78,,,,,,,,
23-07-2021,19-00,11.5,48,0.97,927,0,0,76,90,,,,,,,,
23-07-2021,20-00,11.6,48,0.97,935,0,0,76,90,,,,,,,,
23-07-2021,21-00,11.6,42,0.97,819,0,0,76,90,,,,,,,,
23-07-2021,22-00,11.6,40,0.97,780,0,0,76,90,,,,,,,,
23-07-2021,23-00,11.6,38,0.97,741,0,0,76,90,,,,,,,,
23-07-2021,00-00,11.7,30,0.97,590,0,0,76,90,,,,,,,,
24-07-2021,01-00,11.7,27,0.89,487,0,0,77,86,,,,,,,,
24-07-2021,02-00,11.7,27,0.89,487,0,0,77,86,,,,,,,,
24-07-2021,03-00,11.7,27,0.89,487,0,0,77,86,,,,,,,,
24-07-2021,04-00,11.7,27,0.89,487,0,0,84,68,,,,,,,,
24-07-2021,05-00,11.7,27,0.89,487,0,0,84,68,,,,,,,,
